sequence,channel_0
281710,-71
281711,-14
281712,23
281713,36
281714,65
281715,38
281716,12
281717,35
281718,86
281719,117
281720,28
281721,38
281722,36
281723,-42
281724,-105
281725,-1
281726,-34
281727,-137
281728,-13
281729,64
281730,-3
281731,-54
281732,-60
281733,-54
281734,-57
281735,-22
281736,-40
281737,-41
281738,2
281739,22
281740,-44
281741,-40
281742,-9
281743,-93
281744,-61
281745,10
281746,-49
281747,-101
281748,-5
281749,53
281750,-59
281751,-56
281752,-24
281753,-34
281754,-11
281755,50
281756,-11
281757,-62
281758,20
281759,164
281760,105
281761,-5
281762,92
281763,166
281764,85
281765,15
281766,34
281767,41
281768,17
281769,84
281770,11
281771,-61
281772,-44
281773,82
281774,-11
281775,11
281776,150
281777,107
281778,6
281779,77
281780,142
281781,-26
281782,0
281783,85
281784,-26
281785,-123
281786,-44
281787,-51
281788,-131
281789,-19
281790,79
281791,24
281792,23
281793,52
281794,88
281795,66
281796,60
281797,95
281798,68
281799,83
281800,75
281801,-40
281802,-51
281803,-7
281804,-20
281805,-64
281806,-24
281807,-18
281808,-40
281809,-7
281810,-69
281811,-148
281812,-55
281813,-12
281814,-112
281815,-105
281816,-68
281817,-45
281818,-7
281819,19
281820,2
281821,18
281822,61
281823,-11
281824,-118
281825,-54
281826,-29
281827,-101
281828,-103
281829,-123
281830,-151
281831,-219
281832,-197
281833,-188
281834,-144
281835,-111
281836,-63
281837,-134
281838,-124
281839,-81
281840,-55
281841,-55
281842,22
281843,36
281844,-74
281845,-95
281846,-37
281847,72
281848,-2
281849,-2
281850,60
281851,142
281852,109
281853,-57
281854,-71
281855,25
281856,7
281857,-17
281858,-54
281859,-92
281860,-102
281861,-103
281862,-84
281863,-107
281864,-63
281865,18
281866,-13
281867,-16
281868,92
281869,114
281870,64
281871,76
281872,147
281873,133
281874,18
281875,115
281876,176
281877,108
281878,103
281879,35
281880,-36
281881,3
281882,32
281883,-91
281884,-99
281885,-85
281886,-87
281887,-243
281888,-214
281889,-149
281890,-241
281891,-137
281892,-90
281893,-88
281894,-144
281895,-63
281896,-23
281897,-67
281898,-88
281899,53
281900,41
281901,-13
281902,10
281903,73
281904,64
281905,28
281906,73
281907,112
281908,133
281909,53
281910,-4
281911,23
281912,-1
281913,-50
281914,-57
281915,-115
281916,-119
281917,-102
281918,-45
281919,-80
281920,-46
281921,-34
281922,-32
281923,55
281924,132
281925,48
281926,15
281927,139
281928,103
281929,56
281930,68
281931,117
281932,102
281933,33
281934,73
281935,70
281936,97
281937,137
281938,148
281939,98
281940,127
281941,212
281942,207
281943,139
281944,107
281945,113
281946,109
281947,135
281948,23
281949,-27
281950,92
281951,68
281952,-54
281953,-16
281954,111
281955,108
281956,72
281957,146
281958,111
281959,74
281960,168
281961,79
281962,21
281963,50
281964,108
281965,109
281966,82
281967,115
281968,75
281969,92
281970,154
281971,165
281972,60
281973,128
281974,206
281975,46
281976,-83
281977,-67
281978,-66
281979,-179
281980,-144
281981,-75
281982,-182
281983,-241
281984,-133
281985,-40
281986,-48
281987,-3
281988,-26
281989,-27
281990,53
281991,112
281992,-8
281993,32
281994,148
281995,81
281996,-34
281997,82
281998,181
281999,64
282000,43
282001,75
282002,52
282003,65
282004,84
282005,-11
282006,-66
282007,-38
282008,11
282009,-53
282010,-36
282011,-53
282012,-64
282013,36
282014,40
282015,-1
282016,-25
282017,96
282018,46
282019,-20
282020,20
282021,129
282022,56
282023,31
282024,61
282025,124
282026,205
282027,156
282028,118
282029,99
282030,130
282031,69
282032,19
282033,59
282034,97
282035,30
282036,-25
282037,11
282038,-13
282039,-25
282040,38
282041,-19
282042,-119
282043,-94
282044,-98
282045,-206
282046,-140
282047,-84
282048,-154
282049,-196
282050,-102
282051,-58
282052,-118
282053,-45
282054,18
282055,-23
282056,33
282057,86
282058,24
282059,-27
282060,120
282061,105
282062,46
282063,-9
282064,1
282065,-36
282066,-76
282067,-45
282068,-126
282069,-55
282070,-37
282071,-92
282072,-173
282073,-95
282074,-116
282075,-133
282076,-114
282077,-115
282078,-96
282079,-125
282080,-81
282081,-96
282082,-44
282083,-33
282084,-26
282085,28
282086,147
282087,184
282088,148
282089,255
282090,236
282091,175
282092,171
282093,192
282094,208
282095,237
282096,193
282097,30
282098,-13
282099,59
282100,6
282101,-76
282102,-74
282103,12
282104,-39
282105,-2
282106,22
282107,-2
282108,27
282109,157
282110,133
282111,23
282112,76
282113,87
282114,59
282115,-6
282116,44
282117,58
282118,82
282119,57
282120,-23
282121,-56
282122,50
282123,65
282124,-77
282125,-11
282126,113
282127,-2
282128,-130
282129,-59
282130,-46
282131,-161
282132,-139
282133,-118
282134,-179
282135,-182
282136,-170
282137,-182
282138,-192
282139,-121
282140,-146
282141,-114
282142,-156
282143,-151
282144,-205
282145,-132
282146,-107
282147,-214
282148,-143
282149,-86
282150,-116
282151,-234
282152,-95
282153,32
282154,-77
282155,-130
282156,-97
282157,-14
282158,63
282159,13
282160,-65
282161,18
282162,90
282163,-36
282164,-101
282165,-27
282166,74
282167,-9
282168,-54
282169,-48
282170,-78
282171,-110
282172,-69
282173,-16
282174,-111
282175,-89
282176,-50
282177,-27
282178,-24
282179,34
282180,89
282181,174
282182,174
282183,101
282184,157
282185,236
282186,175
282187,73
282188,155
282189,239
282190,113
282191,35
282192,35
282193,55
282194,65
282195,30
282196,-22
282197,-70
282198,9
282199,-99
282200,-168
282201,-108
282202,-104
282203,-159
282204,-93
282205,-70
282206,-163
282207,-168
282208,-72
282209,-25
282210,-107
282211,-1
282212,66
282213,25
282214,34
282215,84
282216,39
282217,63
282218,108
282219,62
282220,7
282221,51
282222,17
282223,-79
282224,-102
282225,-33
282226,-33
282227,-154
282228,-120
282229,-32
282230,-87
282231,-143
282232,-34
282233,-11
282234,-106
282235,-71
282236,-76
282237,-222
282238,-91
282239,57
282240,-52
282241,-92
282242,58
282243,84
282244,37
282245,58
282246,124
282247,106
282248,194
282249,221
282250,91
282251,113
282252,218
282253,150
282254,3
282255,69
282256,93
282257,54
282258,22
282259,17
282260,-71
282261,40
282262,76
282263,1
282264,-86
282265,-8
282266,-20
282267,-18
282268,-89
282269,-30
282270,-20
282271,-87
282272,19
282273,-36
282274,-4
282275,1
282276,109
282277,157
282278,188
282279,110
282280,63
282281,183
282282,209
282283,33
282284,-30
282285,79
282286,93
282287,-70
282288,-184
282289,-124
282290,4
282291,-11
282292,-154
282293,-128
282294,-13
282295,-39
282296,-149
282297,-66
282298,-73
282299,-67
282300,-15
282301,-75
282302,-228
282303,-146
282304,-18
282305,-154
282306,-217
282307,-66
282308,5
282309,-145
282310,-114
282311,-15
282312,-30
282313,4
282314,45
282315,17
282316,21
282317,125
282318,34
282319,-44
282320,71
282321,64
282322,0
282323,42
282324,131
282325,40
282326,47
282327,86
282328,66
282329,17
282330,100
282331,108
282332,36
282333,105
282334,137
282335,130
282336,41
282337,55
282338,81
282339,79
282340,92
282341,-31
282342,-68
282343,132
282344,123
282345,13
282346,43
282347,140
282348,95
282349,96
282350,195
282351,131
282352,42
282353,107
282354,89
282355,-10
282356,-11
282357,15
282358,-56
282359,-128
282360,-55
282361,-106
282362,-131
282363,-84
282364,-106
282365,-152
282366,-75
282367,-24
282368,-128
282369,-85
282370,-9
282371,36
282372,21
282373,61
282374,78
282375,100
282376,128
282377,161
282378,136
282379,72
282380,38
282381,109
282382,115
282383,-24
282384,-57
282385,48
282386,44
282387,-126
282388,-148
282389,-96
282390,-90
282391,-97
282392,-156
282393,-216
282394,-132
282395,-48
282396,-75
282397,-82
282398,3
282399,67
282400,8
282401,102
282402,143
282403,208
282404,240
282405,195
282406,102
282407,157
282408,203
282409,69
282410,6
282411,42
282412,8
282413,-79
282414,-14
282415,-31
282416,-49
282417,-5
282418,-18
282419,-47
282420,71
282421,97
282422,-94
282423,-62
282424,70
282425,-27
282426,-123
282427,-6
282428,28
282429,-26
282430,77
282431,117
282432,-6
282433,62
282434,221
282435,100
282436,8
282437,114
282438,174
282439,22
282440,12
282441,-30
282442,-92
282443,53
282444,55
282445,-189
282446,-133
282447,165
282448,105
282449,-76
282450,11
282451,114
282452,-31
282453,12
282454,45
282455,-104
282456,-35
282457,-71
282458,-217
282459,-194
282460,-74
282461,-113
282462,-223
282463,-149
282464,-69
282465,-116
282466,-72
282467,18
282468,27
282469,32
282470,70
282471,3
282472,27
282473,141
282474,176
282475,105
282476,135
282477,228
282478,141
282479,133
282480,153
282481,175
282482,136
282483,131
282484,158
282485,61
282486,49
282487,121
282488,102
282489,3
282490,-2
282491,0
282492,-21
282493,17
282494,57
282495,9
282496,2
282497,159
282498,157
282499,98
282500,160
282501,212
282502,217
282503,199
282504,229
282505,227
282506,186
282507,165
282508,110
282509,46
282510,59
282511,44
282512,-73
282513,-144
282514,-47
282515,-61
282516,-162
282517,-207
282518,-98
282519,-51
282520,-130
282521,-169
282522,-157
282523,-86
282524,-43
282525,-79
282526,-127
282527,-34
282528,56
282529,26
282530,-43
282531,-11
282532,73
282533,3
282534,-39
282535,47
282536,100
282537,-17
282538,-47
282539,-27
282540,-99
282541,-48
282542,-51
282543,-138
282544,-177
282545,-74
282546,-73
282547,-155
282548,-167
282549,-36
282550,4
282551,-49
282552,-61
282553,14
282554,33
282555,55
282556,84
282557,96
282558,56
282559,58
282560,45
282561,-12
282562,87
282563,73
282564,-53
282565,-97
282566,46
282567,-25
282568,-92
282569,-8
282570,55
282571,-6
282572,-57
282573,45
282574,40
282575,110
282576,75
282577,-6
282578,-8
282579,74
282580,121
282581,18
282582,-34
282583,67
282584,49
282585,39
282586,139
282587,92
282588,31
282589,73
282590,135
282591,43
282592,-7
282593,78
282594,25
282595,-56
282596,13
282597,-69
282598,-105
282599,-25
282600,-43
282601,-145
282602,-61
282603,80
282604,-66
282605,1
282606,146
282607,71
282608,32
282609,142
282610,67
282611,21
282612,72
282613,-32
282614,-135
282615,-104
282616,-27
282617,-226
282618,-253
282619,-136
282620,-148
282621,-215
282622,-96
282623,-47
282624,-150
282625,-65
282626,45
282627,-125
282628,-163
282629,2
282630,-36
282631,-129
282632,33
282633,62
282634,-106
282635,17
282636,91
282637,-30
282638,47
282639,269
282640,149
282641,40
282642,301
282643,298
282644,23
282645,-5
282646,120
282647,37
282648,-23
282649,8
282650,-125
282651,-104
282652,42
282653,28
282654,-111
282655,111
282656,185
282657,53
282658,160
282659,240
282660,149
282661,94
282662,243
282663,116
282664,16
282665,128
282666,152
282667,25
282668,17
282669,69
282670,91
282671,84
282672,53
282673,2
282674,47
282675,84
282676,8
282677,-101
282678,-61
282679,-31
282680,-81
282681,-139
282682,-152
282683,-117
282684,-116
282685,-87
282686,-210
282687,-146
282688,-28
282689,-20
282690,-120
282691,-70
282692,15
282693,-10
282694,24
282695,-14
282696,-20
282697,32
282698,29
282699,-108
282700,-96
282701,25
282702,-15
282703,-133
282704,-117
282705,-33
282706,-66
282707,-90
282708,-55
282709,-125
282710,-129
282711,-19
282712,-16
282713,-127
282714,-26
282715,-3
282716,-74
282717,-92
282718,-65
282719,-117
282720,-149
282721,-38
282722,-65
282723,-128
282724,-75
282725,-39
282726,-41
282727,-12
282728,-23
282729,-39
282730,20
282731,120
282732,83
282733,-23
282734,26
282735,110
282736,11
282737,-41
282738,15
282739,53
282740,-73
282741,-16
282742,56
282743,-29
282744,9
282745,73
282746,-16
282747,-117
282748,23
282749,-13
282750,-213
282751,-92
282752,26
282753,-127
282754,-183
282755,-1
282756,-46
282757,-121
282758,-72
282759,7
282760,-9
282761,36
282762,45
282763,-72
282764,-38
282765,88
282766,23
282767,-27
282768,74
282769,35
282770,-25
282771,27
282772,82
282773,-31
282774,-4
282775,60
282776,-49
282777,-116
282778,60
282779,91
282780,-128
282781,-95
282782,37
282783,-54
282784,-157
282785,-22
282786,-50
282787,-131
282788,-88
282789,-62
282790,-101
282791,-27
282792,6
282793,-54
282794,58
282795,104
282796,23
282797,42
282798,146
282799,43
282800,26
282801,147
282802,119
282803,-21
282804,-2
282805,61
282806,90
282807,96
282808,47
282809,19
282810,58
282811,137
282812,87
282813,4
282814,141
282815,92
282816,-17
282817,-23
282818,92
282819,87
282820,6
282821,44
282822,45
282823,-20
282824,69
282825,110
282826,-10
282827,7
282828,142
282829,96
282830,-38
282831,99
282832,181
282833,116
282834,84
282835,120
282836,7
282837,24
282838,-1
282839,-77
282840,-171
282841,-112
282842,-92
282843,-169
282844,-198
282845,-178
282846,-165
282847,-214
282848,-135
282849,-157
282850,-189
282851,-227
282852,-153
282853,-168
282854,-222
282855,-184
282856,-86
282857,-80
282858,-94
282859,-98
282860,-25
282861,-40
282862,-32
282863,-9
282864,-65
282865,-6
282866,24
282867,8
282868,-43
282869,19
282870,31
282871,-90
282872,-18
282873,42
282874,-123
282875,-88
282876,10
282877,-54
282878,-147
282879,-58
282880,-100
282881,-185
282882,-67
282883,-7
282884,-122
282885,-99
282886,-5
282887,-117
282888,-88
282889,41
282890,-6
282891,-92
282892,40
282893,38
282894,-27
282895,47
282896,168
282897,-6
282898,20
282899,99
282900,120
282901,29
282902,-1
282903,-11
282904,-26
282905,21
282906,-56
282907,-109
282908,-87
282909,-16
282910,-7
282911,-46
282912,-58
282913,-53
282914,-89
282915,-31
282916,-50
282917,23
282918,63
282919,69
282920,12
282921,23
282922,73
282923,66
282924,136
282925,139
282926,79
282927,97
282928,197
282929,154
282930,71
282931,152
282932,137
282933,51
282934,-26
282935,6
282936,27
282937,1
282938,-18
282939,-115
282940,-168
282941,-107
282942,-115
282943,-290
282944,-238
282945,-144
282946,-171
282947,-240
282948,-99
282949,-71
282950,-39
282951,24
282952,5
282953,-19
282954,81
282955,165
282956,85
282957,135
282958,176
282959,85
282960,15
282961,129
282962,71
282963,4
282964,69
282965,70
282966,-17
282967,-7
282968,-30
282969,-54
282970,8
282971,45
282972,-66
282973,-75
282974,26
282975,-16
282976,-100
282977,-85
282978,41
282979,-55
282980,-131
282981,-51
282982,-18
282983,-53
282984,-36
282985,70
282986,27
282987,68
282988,145
282989,65
282990,34
282991,140
282992,172
282993,85
282994,129
282995,120
282996,59
282997,67
282998,146
282999,78
283000,37
283001,68
283002,35
283003,3
283004,22
283005,14
283006,-59
283007,3
283008,5
283009,-120
283010,-190
283011,-126
283012,-95
283013,-72
283014,-161
283015,-233
283016,-126
283017,-65
283018,-105
283019,-171
283020,-110
283021,-74
283022,-76
283023,-4
283024,2
283025,1
